name,price,url,warning_text,img_src
Princess Between Worlds (Wide-Awake Princess #5),£13.34,http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/db/01/db01b38d3200a5faff4ead42791416e4.jpg
"Pop Gun War, Volume 1: Gift",£18.97,http://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6f/7b/6f7b3b8445b943f4ff7426360daefb88.jpg
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",£13.61,http://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6c/8f/6c8ffe949fb650ba60eff25be1692881.jpg
In the Country We Love: My Family Divided,£22.00,http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/11/08/1108a8d9ebccd9cd474012121c32a7f5.jpg
Join,£35.67,http://books.toscrape.com/catalogue/join_902/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/df/64/df642e483f7ae23de6888c73f05e2014.jpg
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),£53.90,http://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6d/80/6d80608ef81001ad068df06fae44b7f8.jpg
"Layered: Baking, Building, and Styling Spectacular Cakes",£40.11,http://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg
Camp Midnight,£17.08,http://books.toscrape.com/catalogue/camp-midnight_886/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7a/67/7a671ecf69cdcd2ea9ebe85da1b5585f.jpg
Crown of Midnight (Throne of Glass #2),£43.29,http://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b7/7d/b77d5e56daa3c22822abf1b8affbaef9.jpg
"Codename Baboushka, Volume 1: The Conclave of Death",£36.72,http://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ed/a5/eda54d1bfcdd39488013f7aae1eaf659.jpg
Danganronpa Volume 1,£51.99,http://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ce/39/ce3942d9a10b6a17805136ace7c140fa.jpg
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",£37.97,http://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a7/9c/a79cac7aec3816fb754c1aedd2e82986.jpg
Burning,£28.81,http://books.toscrape.com/catalogue/burning_884/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9a/2c/9a2c2936fa9bd422be96805924e1411a.jpg
Bossypants,£49.46,http://books.toscrape.com/catalogue/bossypants_883/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/94/34/943490007d42c0bc066efc899dafa472.jpg
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,£29.14,http://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c5/f2/c5f2361aab546bc7f851cf93aec94ca3.jpg
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,£54.35,http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/15/97/15972684c6f44f1be5e751d2e067cc16.jpg
Fifty Shades Darker (Fifty Shades #2),£21.96,http://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/51/86/51862681bebec59be61f36f937c71fce.jpg
First and First (Five Boroughs #3),£15.97,http://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/01/a5/01a5285b17e7ec0e7e56294a8f8af28d.jpg
Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,£29.69,http://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f9/9e/f99e760b894d10c6e5ed578618918367.jpg
How to Be Miserable: 40 Strategies You Already Use,£46.03,http://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b0/9d/b09d7cb6aa8ae112dd457e588762d293.jpg
Her Backup Boyfriend (The Sorensen Family #1),£33.97,http://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/41/ee/41ee38c1d15f0139a3fb17b730dc4347.jpg
"Giant Days, Vol. 2 (Giant Days #5-8)",£22.11,http://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d0/6f/d06ff4e3b9daf93b18bb21f1af19b5eb.jpg
I am a Hero Omnibus Volume 1,£54.63,http://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f7/4d/f74db5141becf01083abc03c078f4922.jpg
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",£28.09,http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9f/25/9f25ffe4229a32d1368b3dfe248c3343.jpg
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",£37.92,http://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9d/1d/9d1d68362670066b155936e37d61bc5b.jpg
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",£29.17,http://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/58/e2/58e2097169e92a95d973da420ce7cc98.jpg
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,£57.36,http://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e1/1e/e11e7e9514a123aee2415a1def85e638.jpg
A Murder in Time,£16.64,http://books.toscrape.com/catalogue/a-murder-in-time_877/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cc/bd/ccbd7a62caefd5a3a2e04dd7c2ff48fe.jpg
A World of Flavor: Your Gluten Free Passport,£42.95,http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/0a/6a/0a6a53a8d37584a7906d2d5a0032f9c1.jpg
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",£56.76,http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/09/6d/096df83de35d408278fdc9108d930b5f.jpg
Algorithms to Live By: The Computer Science of Human Decisions,£30.81,http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/28/ea/28ea530a8b7955e422df64beaed7871a.jpg
A Fierce and Subtle Poison,£28.13,http://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ac/b6/acb65d6d11263ba98b0191b544f6c728.jpg
A Flight of Arrows (The Pathfinders #2),£55.53,http://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ec/65/ec651ed66822d4b68938afa645b1ece2.jpg
The Stranger,£17.44,http://books.toscrape.com/catalogue/the-stranger_861/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c8/1a/c81aea97de1daaa0081d96f8564c204c.jpg
A Court of Thorns and Roses (A Court of Thorns and Roses #1),£52.37,http://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/0a/78/0a78f89fc2dc78b700b494c3510e8920.jpg
The Third Wave: An Entrepreneur’s Vision of the Future,£12.61,http://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/0f/76/0f76b00ea914ced1822d8ac3480c485f.jpg
The Vacationers,£42.15,http://books.toscrape.com/catalogue/the-vacationers_863/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/34/c9/34c988a76c3cd7c04566d3030d8e7331.jpg
The Wedding Dress,£24.12,http://books.toscrape.com/catalogue/the-wedding-dress_864/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/29/3b/293bd9cd6fe1f8c82d1688aefe6cc5f7.jpg
Thirteen Reasons Why,£52.72,http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6d/7b/6d7b69b4edcdf5b6b075d6fa53bf74bc.jpg
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,£58.08,http://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/49/0e/490e049133ee9f398e6a70f25c12e308.jpg
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64,http://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg
